912,ANÇUEZLİ PATATES,POTATOES WITH ANCHOVIES,KARTOFFELN MIT ANCHOVIS,КАРТОШКА С АНЧОУСАМИ,0,0,0,0
913,ANÇUEZLİ PATATES SALAT,POTATO SALAD WTH ANCHOVIES,KARTOFFEL-SALAT MIT ANCHOVIS,КАРТОФЕЛЬНЫЙ САЛАТ С АНЧОУСАМИ ,0,0,0,0
914,ANDULUS ÇORBASI,ANDALUSIAN SOUP,ANDALUSISCHE SUPPE,АНДУЛУССКИЙ СУП,0,0,0,0
915,ANTALYA PİYAZI,BEANS WITH SESAME OIL 'ANTALYA',BOHNEN MIT SESAM-ÖL 'ANTALYA',"ФАСОЛЬ С МАСЛОМ "" АНТАЛИЯ""",0,0,0,0
916,ANTEP EZME,PUREE OF MIXED VEGETABLES,PÜREE AUS GEMISCHTEM GEMÜSE,ПЮРЕ ИЗ ОВОЩЕЙ,0,0,0,0
917,ANTREKOT IZGARA,GRILLED SIRLOIN STEAK,ENTRECOTE VOM GRILL,ЖАРЕННЫЙ АНТРЕКОТ,0,0,0,0
918,ARAP KADAYIFI,ARABIC SWEET,ARABISCHER DESSERT,АРАБСКИЕ СЛАДОСТИ,0,0,0,0
919,ARMUT SALAT,PEAR SALAD,BIRNEN-SALAT,ГРУШЕВЫЙ САЛАТ,0,0,0,0
920,ARNAVUT CİĞERİ,ALBANIAN STYLE LIVER,LEBER,ПЕЧЕНКА,0,0,0,0
921,ARPA ŞEHRİYE ÇORBA,TOMATO & NOODLE SOUP,SUPPE MIT NUDELN UND TOMATEN,СУП ИЗ ЛАПШИ И ПОМИДОРОВ ,0,0,0,0
922,ARPA ŞEHRİYE PİLAV,RICE WITH BARLEY NOODLES,REIS MIT GERSTEN-NUDELN,ПЛОВ С ЯЧМЕННОЙ ЛАПШОЙ,0,0,0,0
923,AVCI BÖREĞİ,TURKISH PASTRY WITH CHEESE, 'BÖREK' MIT KÄSE,ЛЕПЕШКА С СЫРОМ,0,0,0,0
924,AVOKADO SALATASI,AVOCADO SALAD,AVOKADO-SALAT,"САЛАТ ""АВОКАДО""",0,0,0,0
925,AY BÖREĞİ SEBZE İLE DONDURULMUŞ,TURKISH PASTRY FILLED WITH VEGETABLES,GEFÜLLTES 'BÖREK' MIT GEMÜSE,ЛЕПЕШКА С ОВОЩАМИ,0,0,0,0
926,AYVA DİLİMİ PATATES,POTATO WEDGES,WILDE KARTOFFELN,КАРТОФЕЛЬ С АЙВОЙ,0,0,0,0
927,AYVA TATLISI,QUINCE,QUITTEN,СЛАДКАЯ АЙВА,0,0,0,0
928,B. PEYNİR GRETİNE IZGARA,GRATIN OF WHITE CHEESE,GRATIN AUS WEISSEM KÄSE,ГРАТИН С БЕЛЫМ СЫРОМ,0,0,0,0
929,"B. PEYNİR, FESLEĞEN, DOMATES, VINEGRET SOS","WHITE CHEESE, BASIL & TOMATOES WITH VINAGRETTE","WEISSER KÄSE, BASILIKUM, TOMATEN, VINAIGRETTE","БЕЛЫЙ СЫР,БАЗИЛИК ,ПОМИДОРЫ & ВИНЕГРЕТ",0,0,0,0
930,BABAGANUŞ,STUFFED PEPPERS,GEFÜLLTE PAPRIKA,ФАРШИРОВАННЫЙ ПЕРЕЦ,0,0,0,0
931,BABY PATATES,POTATOES,KARTOFFELN,КАРТОШКА  ,0,0,0,0
932,BADEMLİ ISPANAK,SPINACH WITH ALMOND,SPINAT MIT MANDELN,ШПИНАТ С МИНДАЛЕМ,0,0,0,0
933,BADEMLİ PİLAV,RICE WITH ALMONDS,REIS MIT MANDELN,ПЛОВ С МИНДАЛЕМ,0,0,0,0
934,BAKLA FAVA,PUREE OF BROAD BEANS,PÜRIERTE SAUBOHNEN,ПЮРЕ ИЗ ФАСОЛИ,0,0,0,0
935,BAKLAVA,SWEET PASTRY 'BAKLAVA',SÜSS-GEBÄCK 'BAKLAVA',ПАХЛАВА,0,0,0,0
936,BAL KABAĞI,PUMPKIN,KÜRBIS,ТЫКВА ,0,0,0,0
937,BAL KABAĞI SOTE,SAUTEED PUMPKIN,SAUTIERTER KÜRBIS,СОТЕ ИЗ ТЫКВЫ,0,0,0,0
938,BALIK BELLEVUE,FISH BELLEVUE,FISCH BELLEVUE,"РЫБА ""БЕЛЕВУ""",0,0,0,0
939,BALIK BENYE,FISH IN BATTER,FISCH IM TEIGMANTEL,РЫБА В ТЕСТЕ ,0,0,0,0
940,BALIK BUĞULAMA,STEAMED FISH,GEDÜNSTETER FISCH,ТУШЕНАЯ РЫБА ,0,0,0,0
941,BALIK ÇORBASI,FISH SOUP,FISCH-SUPPE,РЫБНЫЙ СУП,0,0,0,0
942,BALIK FİNGER,FISH FINGER,FISCH,РЫБНЫЕ ПАЛОЧКИ,0,0,0,0
943,BALIK GALANTİNE,GALANTINE OF FISH,FISCH-GALANTINE,ГАЛАНТИН ИЗ РЫБЫ,0,0,0,0
944,BALIK HAŞLAMA SEBZE,BOILED FISH WITH VEGETABLES,KOCH-FISCH MIT GEMÜSE,ВАРЕНАЯ РЫБА С ОВОЩАМИ,0,0,0,0
945,BALIK IZGARA,GRILLED FISH,FISCH VOM GRILL,ЖАРЕНАЯ РЫБА ,0,0,0,0
946,BALIK KÖFTESİ,FISH BALLS,FISCH-'KÖFTE',РЫБНЫЕ КОТЛЕТЫ,0,0,0,0
947,BALIK PATE,FISH PATE,FISCH-PASTETE,РЫБНЫЙ ПАШТЕТ,0,0,0,0
948,BALIK PİLAKİ,FISH WITH OLIVE OIL,FISCH MIT OLIVEN-ÖL,РЫБА С ОЛИВКОВЫМ МАСЛОМ,0,0,0,0
949,BALIK RULO,FISH ROULADE,FISCH-ROULADE,РЫБНЫЙ РУЛЕТ,0,0,0,0
950,BALIK SALAT,FISH SALAD,FISCH-SALAT,РЫБНЫЙ САЛАТ,0,0,0,0
951,BALIK SARMA,STUFFED FISH,GEFÜLLTER FISCH,РЫБНАЯ ДОЛМА,0,0,0,0
952,BALIK TERRİNE,TERRINE OF FISH,FISCH-TERRINE ,ТЕРИН ИЗ РЫБЫ,0,0,0,0
953,BALIK VE DANA,FISH AND BEEF,FISCH UND RINDFLEISCH,РЫБА И ГОВЯДИНА,0,0,0,0
954,BALIK VE TAVUK,FISH AND CHICKEN,FISCH UND HUHN,РЫБА И КУРИЦА,0,0,0,0
955,BALKABAĞI ÇORBASI (ÇÖREOTLU),PUMPKIN SOUP (WITH CUMIN),KÜRBIS-SUPPE (MIT KÜMMEL),СУП ИЗ ТЫКВЫ,0,0,0,0
956,BAMİ GORENG,BAMI GORENG,BAMI GORENG,"""БАМЫ ГОРЕНГ""",0,0,0,0
957,BARBUNYA,BEANS,BOHNEN,ФАСОЛЬ   ,0,0,0,0
958,BARBUNYA,STRIPED MULLET,MEERBARBE,ФАСОЛЬ,0,0,0,0
959,ZEYTİNYAĞLI BARBUNYA PİLAKİ,PILAKI OF BEANS (WITH OLIVE OIL),BOHNEN-PILAKI (MIT OLIVEN-ÖL),ФАСОЛЕВЫЕ ПИЛАКИ( С ОЛИВКОВЫМ МАСЛОМ),0,0,0,0
960,BARBUNYA SALAT,BEAN SALAD,BOHNEN-SALAT,ФАСОЛЕВЫЙ САЛАТ ,0,0,0,0
961,BENYA SOSLU BROKKOLİ,"BROCCOLI WITH ""BENYA"" SAUCE",BROKKOLI,БРОККОЛИ,0,0,0,0
962,BENYA SOSLU KARNABAHAR,CAULIFLOWER WITH 'BENYA' SAUCE,BLUMENKOHL IN 'BENYA'-SOSSE,"ЦВЕТНАЯ КАПУСТА С СОУСОМ "" БЕНЬЕ""",0,0,0,0
963,BENYE SOSLU KABAK KIZARTMA,FRIED COURGETTES,FRITTIERTE ZUCCHINI,"ЖАРЕНЫЕ КАБАЧКИ С СОУСОМ ""БЕНЬЕ""",0,0,0,0
964,BERNEZLİ BROKKOLİ,BROCCOLI WITH BEARNAISE SAUCE,BROKKOLI BERNAISE,"БРОККОЛИ С СОУСОМ "" БАРНЕЗИ""",0,0,0,0
965,BEYAZ LAHANA SALAT,WHITE CABBAGE SALAD,WEISSKOHL-SALAT,САЛАТ ИЗ БЕЛОЙ КАПУСТЫ,0,0,0,0
966,BEYİN SALAT,LAMB'S BRAIN SALAD,LAMMHIRN-SALAT,САЛАТ ИЗ МОЗГОВ ЯГНЕНКА,0,0,0,0
967,BEYİN SÖĞÜŞ,SLICED BRAIN,,МОЗГИ,0,0,0,0
968,BEZELYE ÇORBASI,PEA SOUP,ERBSENSUPPE,ГОРОХОВЫЙ СУП,0,0,0,0
969,BEZELYE PİLAKİ,PILAKI OF PEAS (WITH OLIVE OIL),ERBSEN-PILAKI (MIT OLIVEN-ÖL),ПИЛАКИ ИЗ ГОРОХА ( С ОЛИВКОВЫМ МАСЛОМ),0,0,0,0
970,BEZELYE PİLAV,RICE WITH PEAS,REIS MIT ERBSEN,ПЛОВ С ГОРОХОМ,0,0,0,0
971,BEZELYE PÜRE,PUREED PEAS,PÜRIERTE ERBSEN,ПЮРЕ ИЗ ГОРОХА,0,0,0,0
972,BEZELYE TERİNE,TERRINE OF PEAS,ERBSEN-TERRINE,ТЕРИН ИЗ ГОРОХА,0,0,0,0
973,BİBER DOLMA,STUFFED PEPPERS,FARCIERTE PFEFFERSCHOTE,ПЕРЕЦ ФАРШИРОВАННЫЙ,0,0,0,0
974,BİBER TARATOR,TARATOR OF PEPPERS,PAPRIKA-TARATOR,"ПЕРЕЦ ""ТАРАТОР""",0,0,0,0
975,BİBERLİ HİNDİ BUDU SOTE,SAUTEED TURKEY WITH PEPPERS,SAUTIERTER TRUTHAHN,РАГУ ИЗ ИНДЕЙКИ С ПЕРЦЕМ,0,0,0,0
976,BILDIRCIN,QUAIL,WACHTEL,ПЕРЕПЕЛКА ,0,0,0,0
977,BİLLUR KEBAP,"""BILLUR"" KEBAB",LAMMHODEN,"ШАШЛЫК ""БИЛЛУР""",0,0,0,0
978,BİLLUR KEBAP SOTE,"SAUTEED ""B ILLUR"" KEBAB",SAUTIERTE LAMMHODEN,"РАГУ ""БИЛЛУР""",0,0,0,0
979,BİNBİRADA,COCKTAIL SAUCE,COCKTAIL-SOSSE,"СОУС ""1000 ОСТРОВОВ""",0,0,0,0
980,BONFİRİT,CHIPS,POMMES FRITES,ЧИПСЫ,0,0,0,0
981,BORCH ÇORBASI,BORSCHT SOUP,BORSCHTSCH,БОРЩ,0,0,0,0
982,BÖBREK IZGARA,GRILLED KIDNEYS,NIERCHEN VOM GRILL,ПОЧКИ НА ГРИЛЕ,0,0,0,0
983,BÖBREK SOTE,SAUTEED KIDNEYS,SAUTIERTE NIEREN,РАГУ ИЗ ПОЧЕК,0,0,0,0
984,BÖRÜLCE SALATASI,SALAD WITH BEANS,BLACK EYED PEAS-SALAT,САЛАТ ИЗ ФАСОЛИ,0,0,0,0
985,BROKKOLI,BROCCOLI,BROKKOLI,БРОККОЛИ,0,0,0,0
986,BROKKOLİ ÇORBASI,BROCCOLI SOUP,BROKKOLI-SUPPE,СУП ИЗ БРОККОЛИ,0,0,0,0
987,BROKKOLİ SOTE,BROCCOLİ SAUTEED,SUTIERTE BROKKOLI,РАГУ ИЗ БРОККОЛИ,0,0,0,0
988,BROKOLİ SALAT,BROCCOLI SALAD,BROKKOLI-SALAT,САЛАТ ИЗ БРОККОЛИ,0,0,0,0
989,BROKOLİLİ TAVUK GALANTİNE,GALANTINE OF CHICKEN WITH BROCCOLI,GALANTINE VOM HUHN MIT BROKKOLI,ГАЛАНТИН ИЗ КУРИЦЫ И БРОККОЛИ,0,0,0,0
990,BRÜKSEL LAHANA,BRUSSEL SPROUTS,ROSENKOHL,БРЮССЕЛЬСКАЯ КАПУСТА,0,0,0,0
991,BUDAPEŞTE ET SALAT,MEAT SALAD BUDAPEST,FLEISCH-SALAT BUDAPEST,БУДАПЕШТСКИЙ МЯСНОЙ САЛАТ ,0,0,0,0
992,BUĞDAY ÇORBASI DANA ETLİ,WHEAT SOUP WITH BEEF,WEIZENSUPPE MIT FLEISCHEINLAGE,ПШЕНИЧНЫЙ СУП С МЯСОМ ЯГНЕНКА,0,0,0,0
993,BUHARA PİLAVI,STEAMED RICE,REIS 'BUHARA',"РИС ""БУХАРА""",0,0,0,0
994,BULGUR SALAT,CRACKED WHEAT SALAD,WEIZEN-SALAT,ПШЕНИЧНЫЙ САЛАТ ,0,0,0,0
995,BURGU MAKARNA BOLONEZ,PAST SPIRALS WITH BOLOGNESE SAUCE,NUDELN BOLOGNESE,МАКАРОНЫ БОЛОНЕЗ,0,0,0,0
996,BURGU MAKARNA GORGONZOLA,PASTA SPIRALS WITH GORGONZOLA,NUDELN MIT GORGONZOLA,МАКАРОНЫ С ГОРГОНЗОЛОЙ,0,0,0,0
997,BUYABEZE,FRENCH FISH SOUP,FRANZÖSISCHE FISCH-SUPPE,ФРАНЦУЗСКИЙ РЫБНЫЙ САЛАТ ,0,0,0,0
998,BRÜKSEL LAHANA,BRUSSEL SPROUTS,ROSENKOHL,БРЮССЕЛЬСКАЯ КАПУСТА,0,0,0,0
999,CACIK,"YOGURT, CUCUMBER & GARLIC SAUCE",CACIK,ОКРОШКА,0,0,0,0
1000,CARPACCIO,CARPACCIO,CARPACCIO,КАРПАЧО,0,0,0,0
